mode: atomic
sentinel-hub-api/ast/analysis.go:13.74,17.36 4 90
sentinel-hub-api/ast/extraction_helpers.go:588.3,588.18 1 25
sentinel-hub-api/ast/extraction_helpers.go:589.16,593.56 2 10
sentinel-hub-api/ast/extraction_helpers.go:593.56,595.4 1 0
sentinel-hub-api/ast/extraction_helpers.go:596.3,596.81 1 10
sentinel-hub-api/ast/extraction_helpers.go:596.81,599.4 1 0
sentinel-hub-api/ast/extraction_helpers.go:600.3,600.41 1 10
sentinel-hub-api/ast/extraction_helpers.go:600.41,602.4 1 2
sentinel-hub-api/ast/extraction_helpers.go:603.3,603.18 1 8
sentinel-hub-api/ast/extraction_helpers.go:604.10,605.18 1 0
sentinel-hub-api/ast/go_detector.go:15.92,17.2 1 14
sentinel-hub-api/ast/go_detector.go:20.80,22.2 1 28
sentinel-hub-api/ast/go_detector.go:25.84,31.49 3 26
sentinel-hub-api/ast/go_detector.go:31.49,32.83 1 11988
sentinel-hub-api/ast/go_detector.go:32.83,34.48 2 77
sentinel-hub-api/ast/go_detector.go:34.48,36.21 2 177
sentinel-hub-api/ast/go_detector.go:36.21,37.38 1 177
sentinel-hub-api/ast/go_detector.go:37.38,39.12 2 54
sentinel-hub-api/ast/go_detector.go:40.12,40.51 1 123
sentinel-hub-api/ast/go_detector.go:40.51,42.12 2 23
sentinel-hub-api/ast/go_detector.go:46.4,46.22 1 77
sentinel-hub-api/ast/go_detector.go:46.22,48.5 1 77
sentinel-hub-api/ast/go_detector.go:50.3,50.14 1 11988
sentinel-hub-api/ast/go_detector.go:54.2,54.43 1 26
sentinel-hub-api/ast/go_detector.go:54.43,55.21 1 71
sentinel-hub-api/ast/go_detector.go:55.21,56.31 1 5
sentinel-hub-api/ast/go_detector.go:56.31,67.5 1 11
sentinel-hub-api/ast/go_detector.go:71.2,71.17 1 26
sentinel-hub-api/ast/go_detector.go:75.85,77.2 1 19
sentinel-hub-api/ast/go_detector.go:80.79,83.2 1 15
sentinel-hub-api/ast/go_detector.go:86.97,88.2 1 22
sentinel-hub-api/ast/go_detector.go:91.88,93.2 1 19
sentinel-hub-api/ast/go_detector.go:96.101,98.2 1 20
sentinel-hub-api/ast/go_detector.go:101.91,103.2 1 22
sentinel-hub-api/ast/go_extractor.go:17.86,19.16 2 0
sentinel-hub-api/ast/go_extractor.go:19.16,21.3 1 0
sentinel-hub-api/ast/go_extractor.go:23.2,25.16 3 0
sentinel-hub-api/ast/go_extractor.go:25.16,27.3 1 0
sentinel-hub-api/ast/go_extractor.go:28.2,31.21 3 0
sentinel-hub-api/ast/go_extractor.go:31.21,33.3 1 0
sentinel-hub-api/ast/go_extractor.go:35.2,36.53 2 0
sentinel-hub-api/ast/go_extractor.go:36.53,37.83 1 0
sentinel-hub-api/ast/go_extractor.go:37.83,39.48 2 0
sentinel-hub-api/ast/go_extractor.go:39.48,41.21 2 0
sentinel-hub-api/ast/go_extractor.go:41.21,42.38 1 0
sentinel-hub-api/ast/go_extractor.go:42.38,44.12 2 0
sentinel-hub-api/ast/go_extractor.go:45.12,45.51 1 0
sentinel-hub-api/ast/go_extractor.go:45.51,47.12 2 0
sentinel-hub-api/ast/go_extractor.go:52.4,52.22 1 0
sentinel-hub-api/ast/go_extractor.go:52.22,53.63 1 0
sentinel-hub-api/ast/go_extractor.go:53.63,59.6 1 0
sentinel-hub-api/ast/go_extractor.go:62.3,62.14 1 0
sentinel-hub-api/ast/go_extractor.go:65.2,65.23 1 0
sentinel-hub-api/ast/go_extractor.go:69.73,71.16 2 0
sentinel-hub-api/ast/go_extractor.go:71.16,73.3 1 0
sentinel-hub-api/ast/go_extractor.go:75.2,77.16 3 0
sentinel-hub-api/ast/go_extractor.go:77.16,79.3 1 0
sentinel-hub-api/ast/go_extractor.go:80.2,83.21 3 0
sentinel-hub-api/ast/go_extractor.go:83.21,85.3 1 0
sentinel-hub-api/ast/go_extractor.go:87.2,88.53 2 0
sentinel-hub-api/ast/go_extractor.go:88.53,89.42 1 0
sentinel-hub-api/ast/go_extractor.go:89.42,91.48 1 0
sentinel-hub-api/ast/go_extractor.go:91.48,93.69 2 0
sentinel-hub-api/ast/go_extractor.go:93.69,96.30 2 0
sentinel-hub-api/ast/go_extractor.go:96.30,98.7 1 0
sentinel-hub-api/ast/go_extractor.go:99.6,102.8 1 0
sentinel-hub-api/ast/go_extractor.go:106.3,106.14 1 0
sentinel-hub-api/ast/go_extractor.go:109.2,109.21 1 0
sentinel-hub-api/ast/go_extractor.go:113.98,118.49 2 0
sentinel-hub-api/ast/go_extractor.go:118.49,119.34 1 0
sentinel-hub-api/ast/go_extractor.go:119.34,121.18 2 0
sentinel-hub-api/ast/go_extractor.go:121.18,122.44 1 0
sentinel-hub-api/ast/go_extractor.go:122.44,130.6 1 0
sentinel-hub-api/ast/go_extractor.go:133.3,133.14 1 0
sentinel-hub-api/ast/go_extractor.go:136.2,136.21 1 0
sentinel-hub-api/ast/go_extractor.go:140.48,144.2 3 0
sentinel-hub-api/ast/go_support.go:11.48,26.2 1 1
sentinel-hub-api/ast/js_detector.go:15.92,17.2 1 0
sentinel-hub-api/ast/js_detector.go:20.80,22.2 1 7
sentinel-hub-api/ast/js_detector.go:25.84,29.49 3 5
sentinel-hub-api/ast/js_detector.go:29.49,31.73 2 106
sentinel-hub-api/ast/js_detector.go:31.73,32.48 1 10
sentinel-hub-api/ast/js_detector.go:32.48,34.53 2 11
sentinel-hub-api/ast/js_detector.go:34.53,36.11 2 5
sentinel-hub-api/ast/js_detector.go:40.3,40.21 1 106
sentinel-hub-api/ast/js_detector.go:40.21,42.4 1 5
sentinel-hub-api/ast/js_detector.go:43.3,43.14 1 106
sentinel-hub-api/ast/js_detector.go:46.2,46.43 1 5
sentinel-hub-api/ast/js_detector.go:46.43,47.21 1 5
sentinel-hub-api/ast/js_detector.go:47.21,48.31 1 0
sentinel-hub-api/ast/js_detector.go:48.31,62.5 3 0
sentinel-hub-api/ast/js_detector.go:65.2,65.17 1 5
sentinel-hub-api/ast/js_detector.go:69.85,71.2 1 7
sentinel-hub-api/ast/js_detector.go:74.79,76.2 1 7
sentinel-hub-api/ast/js_detector.go:79.97,81.2 1 9
sentinel-hub-api/ast/js_detector.go:84.88,86.2 1 10
sentinel-hub-api/ast/js_detector.go:89.101,91.2 1 9
sentinel-hub-api/ast/js_detector.go:94.91,96.2 1 9
sentinel-hub-api/ast/js_extractor.go:20.86,22.16 2 0
sentinel-hub-api/ast/js_extractor.go:22.16,24.3 1 0
sentinel-hub-api/ast/js_extractor.go:25.2,27.16 3 0
sentinel-hub-api/ast/js_extractor.go:27.16,29.3 1 0
sentinel-hub-api/ast/js_extractor.go:30.2,32.21 3 0
sentinel-hub-api/ast/js_extractor.go:32.21,34.3 1 0
sentinel-hub-api/ast/js_extractor.go:36.2,39.53 3 0
sentinel-hub-api/ast/js_extractor.go:39.53,41.22 2 0
sentinel-hub-api/ast/js_extractor.go:41.22,42.87 1 0
sentinel-hub-api/ast/js_extractor.go:42.87,44.5 1 0
sentinel-hub-api/ast/js_extractor.go:46.3,46.14 1 0
sentinel-hub-api/ast/js_extractor.go:48.2,48.23 1 0
sentinel-hub-api/ast/js_extractor.go:52.73,54.16 2 0
sentinel-hub-api/ast/js_extractor.go:54.16,56.3 1 0
sentinel-hub-api/ast/js_extractor.go:57.2,59.16 3 0
sentinel-hub-api/ast/js_extractor.go:59.16,61.3 1 0
sentinel-hub-api/ast/js_extractor.go:62.2,64.21 3 0
sentinel-hub-api/ast/js_extractor.go:64.21,66.3 1 0
sentinel-hub-api/ast/js_extractor.go:68.2,69.53 2 0
sentinel-hub-api/ast/js_extractor.go:69.53,70.79 1 0
sentinel-hub-api/ast/js_extractor.go:70.79,71.48 1 0
sentinel-hub-api/ast/js_extractor.go:71.48,73.86 2 0
sentinel-hub-api/ast/js_extractor.go:73.86,74.34 1 0
sentinel-hub-api/ast/js_extractor.go:74.34,76.25 2 0
sentinel-hub-api/ast/js_extractor.go:76.25,78.8 1 0
sentinel-hub-api/ast/js_extractor.go:79.7,79.74 1 0
sentinel-hub-api/ast/js_extractor.go:81.6,81.11 1 0
sentinel-hub-api/ast/js_extractor.go:85.3,85.14 1 0
sentinel-hub-api/ast/js_extractor.go:87.2,87.21 1 0
sentinel-hub-api/ast/js_extractor.go:91.98,93.49 2 0
sentinel-hub-api/ast/js_extractor.go:93.49,94.74 1 0
sentinel-hub-api/ast/js_extractor.go:94.74,96.36 2 0
sentinel-hub-api/ast/js_extractor.go:96.36,97.44 1 0
sentinel-hub-api/ast/js_extractor.go:97.44,105.6 1 0
sentinel-hub-api/ast/js_extractor.go:108.3,108.14 1 0
sentinel-hub-api/ast/js_extractor.go:110.2,110.21 1 0
sentinel-hub-api/ast/js_support.go:11.48,26.2 1 1
sentinel-hub-api/ast/js_support.go:34.48,49.2 1 1
sentinel-hub-api/ast/language_base.go:15.52,17.2 1 9
sentinel-hub-api/ast/language_base.go:20.62,22.2 1 265
sentinel-hub-api/ast/language_base.go:25.64,27.2 1 1
sentinel-hub-api/ast/language_base.go:30.64,32.2 1 0
sentinel-hub-api/ast/language_init.go:8.13,11.59 2 1
sentinel-hub-api/ast/language_init.go:11.59,12.72 1 0
sentinel-hub-api/ast/language_init.go:15.2,16.59 2 1
sentinel-hub-api/ast/language_init.go:16.59,17.80 1 0
sentinel-hub-api/ast/language_init.go:20.2,21.59 2 1
sentinel-hub-api/ast/language_init.go:21.59,22.80 1 0
sentinel-hub-api/ast/language_init.go:25.2,26.59 2 1
sentinel-hub-api/ast/language_init.go:26.59,27.76 1 0
sentinel-hub-api/ast/language_registry.go:17.61,18.20 1 9
sentinel-hub-api/ast/language_registry.go:18.20,20.3 1 1
sentinel-hub-api/ast/language_registry.go:22.2,23.16 2 8
sentinel-hub-api/ast/language_registry.go:23.16,25.3 1 1
sentinel-hub-api/ast/language_registry.go:27.2,30.49 3 7
sentinel-hub-api/ast/language_registry.go:30.49,32.3 1 1
sentinel-hub-api/ast/language_registry.go:34.2,35.12 2 6
sentinel-hub-api/ast/language_registry.go:40.58,44.2 3 281
sentinel-hub-api/ast/language_registry.go:48.60,50.20 2 278
sentinel-hub-api/ast/language_registry.go:50.20,52.3 1 13
sentinel-hub-api/ast/language_registry.go:53.2,53.30 1 265
sentinel-hub-api/ast/language_registry.go:58.62,60.20 2 2
sentinel-hub-api/ast/language_registry.go:60.20,62.3 1 1
sentinel-hub-api/ast/language_registry.go:63.2,63.31 1 1
sentinel-hub-api/ast/language_registry.go:67.39,72.37 4 1
sentinel-hub-api/ast/language_registry.go:72.37,74.3 1 6
sentinel-hub-api/ast/language_registry.go:75.2,75.18 1 1
sentinel-hub-api/ast/language_registry.go:79.48,84.2 4 2
sentinel-hub-api/ast/parsers.go:22.20,48.2 18 1
sentinel-hub-api/ast/parsers.go:52.57,61.37 4 201
sentinel-hub-api/ast/parsers.go:61.37,64.3 2 197
sentinel-hub-api/ast/parsers.go:65.2,69.110 2 4
sentinel-hub-api/ast/parsers.go:73.44,75.14 2 214
sentinel-hub-api/ast/parsers.go:76.33,77.22 1 38
sentinel-hub-api/ast/parsers.go:78.33,79.22 1 11
sentinel-hub-api/ast/parsers.go:80.22,81.18 1 32
sentinel-hub-api/ast/parsers.go:82.22,83.14 1 128
sentinel-hub-api/ast/parsers.go:84.10,85.14 1 5
sentinel-hub-api/ast/parsers.go:92.71,96.14 3 13
sentinel-hub-api/ast/parsers.go:97.22,99.43 2 9
sentinel-hub-api/ast/parsers.go:100.33,102.47 2 1
sentinel-hub-api/ast/parsers.go:103.33,105.47 2 1
sentinel-hub-api/ast/parsers.go:106.22,108.43 2 1
sentinel-hub-api/ast/parsers.go:109.10,110.111 1 1
sentinel-hub-api/ast/parsers.go:113.2,113.20 1 12
sentinel-hub-api/ast/python_detector.go:15.96,17.2 1 0
sentinel-hub-api/ast/python_detector.go:20.84,22.2 1 7
sentinel-hub-api/ast/python_detector.go:25.88,29.49 3 3
sentinel-hub-api/ast/python_detector.go:29.49,30.43 1 66
sentinel-hub-api/ast/python_detector.go:30.43,32.48 2 5
sentinel-hub-api/ast/python_detector.go:32.48,34.53 2 10
sentinel-hub-api/ast/python_detector.go:34.53,36.11 2 5
sentinel-hub-api/ast/python_detector.go:39.4,39.22 1 5
sentinel-hub-api/ast/python_detector.go:39.22,41.5 1 5
sentinel-hub-api/ast/python_detector.go:43.3,43.14 1 66
sentinel-hub-api/ast/python_detector.go:46.2,46.43 1 3
sentinel-hub-api/ast/python_detector.go:46.43,47.21 1 4
sentinel-hub-api/ast/python_detector.go:47.21,48.31 1 1
sentinel-hub-api/ast/python_detector.go:48.31,62.5 3 2
sentinel-hub-api/ast/python_detector.go:65.2,65.17 1 3
sentinel-hub-api/ast/python_detector.go:69.89,71.2 1 3
sentinel-hub-api/ast/python_detector.go:74.83,76.2 1 2
sentinel-hub-api/ast/python_detector.go:79.101,81.2 1 9
sentinel-hub-api/ast/python_detector.go:84.92,86.2 1 9
sentinel-hub-api/ast/python_detector.go:89.105,91.2 1 10
sentinel-hub-api/ast/python_detector.go:94.95,96.2 1 10
sentinel-hub-api/ast/python_extractor.go:17.90,19.16 2 0
sentinel-hub-api/ast/python_extractor.go:19.16,21.3 1 0
sentinel-hub-api/ast/python_extractor.go:22.2,24.16 3 0
sentinel-hub-api/ast/python_extractor.go:24.16,26.3 1 0
sentinel-hub-api/ast/python_extractor.go:27.2,29.21 3 0
sentinel-hub-api/ast/python_extractor.go:29.21,31.3 1 0
sentinel-hub-api/ast/python_extractor.go:33.2,36.53 3 0
sentinel-hub-api/ast/python_extractor.go:36.53,38.22 2 0
sentinel-hub-api/ast/python_extractor.go:38.22,39.87 1 0
sentinel-hub-api/ast/python_extractor.go:39.87,41.5 1 0
sentinel-hub-api/ast/python_extractor.go:43.3,43.14 1 0
sentinel-hub-api/ast/python_extractor.go:45.2,45.23 1 0
sentinel-hub-api/ast/python_extractor.go:49.77,51.16 2 0
sentinel-hub-api/ast/python_extractor.go:51.16,53.3 1 0
sentinel-hub-api/ast/python_extractor.go:54.2,56.16 3 0
sentinel-hub-api/ast/python_extractor.go:56.16,58.3 1 0
sentinel-hub-api/ast/python_extractor.go:59.2,61.21 3 0
sentinel-hub-api/ast/python_extractor.go:61.21,63.3 1 0
sentinel-hub-api/ast/python_extractor.go:65.2,66.53 2 0
sentinel-hub-api/ast/python_extractor.go:66.53,67.82 1 0
sentinel-hub-api/ast/python_extractor.go:67.82,68.48 1 0
sentinel-hub-api/ast/python_extractor.go:68.48,70.93 2 0
sentinel-hub-api/ast/python_extractor.go:70.93,73.11 3 0
sentinel-hub-api/ast/python_extractor.go:77.3,77.14 1 0
sentinel-hub-api/ast/python_extractor.go:79.2,79.21 1 0
sentinel-hub-api/ast/python_extractor.go:83.102,85.49 2 0
sentinel-hub-api/ast/python_extractor.go:85.49,86.34 1 0
sentinel-hub-api/ast/python_extractor.go:86.34,88.54 2 0
sentinel-hub-api/ast/python_extractor.go:88.54,89.44 1 0
sentinel-hub-api/ast/python_extractor.go:89.44,97.6 1 0
sentinel-hub-api/ast/python_extractor.go:100.3,100.14 1 0
sentinel-hub-api/ast/python_extractor.go:102.2,102.21 1 0
sentinel-hub-api/ast/python_support.go:11.56,26.2 1 1
sentinel-hub-api/ast/search.go:44.96,51.47 4 14
sentinel-hub-api/ast/search.go:51.47,54.39 2 0
sentinel-hub-api/ast/search.go:54.39,56.4 1 0
sentinel-hub-api/ast/search.go:57.3,58.36 2 0
sentinel-hub-api/ast/search.go:59.8,62.39 2 14
sentinel-hub-api/ast/search.go:62.39,64.4 1 70
sentinel-hub-api/ast/search.go:65.3,66.38 2 14
sentinel-hub-api/ast/search.go:69.2,70.16 2 14
sentinel-hub-api/ast/search.go:70.16,72.74 1 0
sentinel-hub-api/ast/search.go:72.74,74.4 1 0
sentinel-hub-api/ast/search.go:75.3,75.51 1 0
sentinel-hub-api/ast/search.go:78.2,80.29 3 14
sentinel-hub-api/ast/search.go:80.29,82.17 2 125
sentinel-hub-api/ast/search.go:82.17,83.12 1 14
sentinel-hub-api/ast/search.go:87.3,88.21 2 111
sentinel-hub-api/ast/search.go:88.21,89.12 1 0
sentinel-hub-api/ast/search.go:92.3,101.5 5 111
sentinel-hub-api/ast/search.go:104.2,104.21 1 14
sentinel-hub-api/ast/search.go:108.104,109.19 1 1
sentinel-hub-api/ast/search.go:109.19,111.3 1 0
sentinel-hub-api/ast/search.go:114.2,118.40 3 1
sentinel-hub-api/ast/search.go:118.40,119.40 1 0
sentinel-hub-api/ast/search.go:119.40,122.4 2 0
sentinel-hub-api/ast/search.go:124.3,124.27 1 0
sentinel-hub-api/ast/search.go:126.2,130.16 3 1
sentinel-hub-api/ast/search.go:130.16,132.3 1 0
sentinel-hub-api/ast/search.go:135.2,142.29 3 1
sentinel-hub-api/ast/search.go:142.29,144.3 1 0
sentinel-hub-api/ast/search.go:145.2,147.21 2 1
sentinel-hub-api/ast/search.go:151.65,156.2 4 1
sentinel-hub-api/ast/search.go:159.32,161.38 2 0
sentinel-hub-api/ast/search.go:161.38,162.31 1 0
sentinel-hub-api/ast/search.go:162.31,164.4 1 0
sentinel-hub-api/ast/search.go:169.67,173.16 3 1
sentinel-hub-api/ast/search.go:173.16,175.3 1 0
sentinel-hub-api/ast/search.go:176.2,176.26 1 1
sentinel-hub-api/ast/search.go:180.70,183.16 3 1
sentinel-hub-api/ast/search.go:183.16,185.3 1 1
sentinel-hub-api/ast/search.go:186.2,192.21 5 0
sentinel-hub-api/ast/search.go:192.21,196.42 2 0
sentinel-hub-api/ast/search.go:196.42,198.12 2 0
sentinel-hub-api/ast/search.go:202.3,202.35 1 0
sentinel-hub-api/ast/search.go:202.35,204.12 2 0
sentinel-hub-api/ast/search.go:208.3,208.41 1 0
sentinel-hub-api/ast/search.go:208.41,215.12 4 0
sentinel-hub-api/ast/search.go:219.3,219.20 1 0
sentinel-hub-api/ast/search.go:219.20,221.18 2 0
sentinel-hub-api/ast/search.go:221.18,224.24 3 0
sentinel-hub-api/ast/search.go:224.24,226.6 1 0
sentinel-hub-api/ast/search.go:226.11,226.31 1 0
sentinel-hub-api/ast/search.go:226.31,228.6 1 0
sentinel-hub-api/ast/search.go:229.5,229.24 1 0
sentinel-hub-api/ast/search.go:229.24,231.6 1 0
sentinel-hub-api/ast/search.go:236.2,236.31 1 0
sentinel-hub-api/ast/search.go:240.77,243.16 3 2
sentinel-hub-api/ast/search.go:243.16,245.3 1 0
sentinel-hub-api/ast/search.go:246.2,253.21 5 2
sentinel-hub-api/ast/search.go:253.21,255.51 2 10
sentinel-hub-api/ast/search.go:255.51,256.12 1 0
sentinel-hub-api/ast/search.go:259.3,260.42 2 10
sentinel-hub-api/ast/search.go:260.42,261.43 1 64
sentinel-hub-api/ast/search.go:261.43,263.5 1 1
sentinel-hub-api/ast/search.go:267.2,267.14 1 1
sentinel-hub-api/ast/search_patterns.go:20.52,21.18 1 12
sentinel-hub-api/ast/search_patterns.go:22.12,28.4 1 10
sentinel-hub-api/ast/search_patterns.go:29.34,35.4 1 2
sentinel-hub-api/ast/search_patterns.go:36.16,42.4 1 0
sentinel-hub-api/ast/search_patterns.go:43.10,50.4 1 0
sentinel-hub-api/ast/search_patterns.go:55.61,60.2 3 4
sentinel-hub-api/ast/search_patterns.go:63.64,68.2 3 6
sentinel-hub-api/ast/search_patterns.go:71.61,75.2 3 1
sentinel-hub-api/ast/search_patterns.go:78.61,82.2 3 1
sentinel-hub-api/ast/search_patterns.go:85.35,88.36 3 12
sentinel-hub-api/ast/search_patterns.go:88.36,90.3 1 168
sentinel-hub-api/ast/search_patterns.go:91.2,91.16 1 12
sentinel-hub-api/ast/search_patterns.go:95.43,98.2 2 2
sentinel-hub-api/ast/search_patterns.go:101.52,102.16 1 4
sentinel-hub-api/ast/search_patterns.go:102.16,104.3 1 1
sentinel-hub-api/ast/search_patterns.go:106.2,106.18 1 3
sentinel-hub-api/ast/search_patterns.go:107.12,110.17 2 2
sentinel-hub-api/ast/search_patterns.go:111.34,114.17 2 1
sentinel-hub-api/ast/search_patterns.go:115.16,118.17 2 0
sentinel-hub-api/ast/search_patterns.go:119.10,122.17 2 0
sentinel-hub-api/ast/search_patterns.go:127.54,129.41 2 5
sentinel-hub-api/ast/search_patterns.go:129.41,131.3 1 1
sentinel-hub-api/ast/search_patterns.go:132.2,132.81 1 4
sentinel-hub-api/ast/search_patterns.go:132.81,134.3 1 1
sentinel-hub-api/ast/search_patterns.go:135.2,135.81 1 3
sentinel-hub-api/ast/search_patterns.go:135.81,137.3 1 1
sentinel-hub-api/ast/search_patterns.go:138.2,138.41 1 2
sentinel-hub-api/ast/search_patterns.go:138.41,140.3 1 1
sentinel-hub-api/ast/search_patterns.go:141.2,141.18 1 1
sentinel-hub-api/ast/search_safe.go:19.100,20.18 1 1
sentinel-hub-api/ast/search_safe.go:20.18,22.3 1 0
sentinel-hub-api/ast/search_safe.go:24.2,31.12 4 1
sentinel-hub-api/ast/search_safe.go:31.12,34.3 2 1
sentinel-hub-api/ast/search_safe.go:37.2,37.9 1 1
sentinel-hub-api/ast/search_safe.go:38.20,39.52 1 0
sentinel-hub-api/ast/search_safe.go:40.30,41.36 1 1
sentinel-hub-api/ast/search_safe.go:52.122,53.25 1 7
sentinel-hub-api/ast/search_safe.go:53.25,55.3 1 0
sentinel-hub-api/ast/search_safe.go:58.2,64.26 5 7
sentinel-hub-api/ast/search_safe.go:64.26,66.20 2 2
sentinel-hub-api/ast/search_safe.go:66.20,71.17 3 2
sentinel-hub-api/ast/search_safe.go:71.17,71.26 1 2
sentinel-hub-api/ast/search_safe.go:74.4,75.18 2 2
sentinel-hub-api/ast/search_safe.go:75.18,77.24 2 0
sentinel-hub-api/ast/search_safe.go:77.24,79.6 1 0
sentinel-hub-api/ast/search_safe.go:80.5,80.16 1 0
sentinel-hub-api/ast/search_safe.go:86.2,88.17 2 7
sentinel-hub-api/ast/search_safe.go:97.9,98.18 1 0
sentinel-hub-api/ast/search_safe.go:98.18,100.3 1 0
sentinel-hub-api/ast/search_safe.go:102.2,109.12 4 0
sentinel-hub-api/ast/search_safe.go:109.12,111.3 1 0
sentinel-hub-api/ast/search_safe.go:114.2,114.9 1 0
sentinel-hub-api/ast/search_safe.go:115.20,116.51 1 0
sentinel-hub-api/ast/search_safe.go:117.21,118.13 1 0
sentinel-hub-api/ast/security_analysis.go:12.138,15.16 2 34
sentinel-hub-api/ast/security_analysis.go:15.16,17.3 1 0
sentinel-hub-api/ast/security_analysis.go:20.2,22.16 3 34
sentinel-hub-api/ast/security_analysis.go:22.16,24.3 1 0
sentinel-hub-api/ast/security_analysis.go:25.2,27.17 2 34
sentinel-hub-api/ast/security_analysis.go:27.17,29.3 1 0
sentinel-hub-api/ast/security_analysis.go:30.2,33.21 3 34
sentinel-hub-api/ast/security_analysis.go:33.21,35.3 1 0
sentinel-hub-api/ast/security_analysis.go:38.2,63.41 14 34
sentinel-hub-api/ast/security_analysis.go:63.41,65.40 2 0
sentinel-hub-api/ast/security_analysis.go:65.40,66.33 1 0
sentinel-hub-api/ast/security_analysis.go:66.33,68.5 1 0
sentinel-hub-api/ast/security_analysis.go:70.3,70.29 1 0
sentinel-hub-api/ast/security_analysis.go:74.2,74.39 1 34
sentinel-hub-api/ast/security_analysis.go:74.39,89.3 2 126
sentinel-hub-api/ast/security_analysis.go:91.2,99.46 3 34
sentinel-hub-api/ast/symbol_table.go:42.36,48.2 1 9
sentinel-hub-api/ast/symbol_table.go:51.60,52.19 1 13
sentinel-hub-api/ast/symbol_table.go:52.19,54.3 1 0
sentinel-hub-api/ast/symbol_table.go:55.2,55.23 1 13
sentinel-hub-api/ast/symbol_table.go:55.23,57.3 1 0
sentinel-hub-api/ast/symbol_table.go:59.2,63.44 3 13
sentinel-hub-api/ast/symbol_table.go:63.44,65.3 1 12
sentinel-hub-api/ast/symbol_table.go:68.2,73.12 3 13
sentinel-hub-api/ast/symbol_table.go:77.59,78.34 1 3
sentinel-hub-api/ast/symbol_table.go:78.34,80.3 1 2
sentinel-hub-api/ast/symbol_table.go:82.2,85.64 3 1
sentinel-hub-api/ast/symbol_table.go:89.62,94.2 3 1
sentinel-hub-api/ast/symbol_table.go:97.70,102.2 3 1
sentinel-hub-api/ast/symbol_table.go:105.79,110.53 4 5
sentinel-hub-api/ast/symbol_table.go:110.53,111.41 1 2
sentinel-hub-api/ast/symbol_table.go:111.41,113.4 1 3
sentinel-hub-api/ast/symbol_table.go:115.2,115.15 1 5
sentinel-hub-api/ast/symbol_table.go:119.58,124.40 4 3
sentinel-hub-api/ast/symbol_table.go:124.40,126.34 1 5
sentinel-hub-api/ast/symbol_table.go:126.34,127.24 1 5
sentinel-hub-api/ast/symbol_table.go:127.24,128.13 1 2
sentinel-hub-api/ast/symbol_table.go:132.4,134.29 3 3
sentinel-hub-api/ast/symbol_table.go:134.29,135.40 1 0
sentinel-hub-api/ast/symbol_table.go:135.40,137.11 2 0
sentinel-hub-api/ast/symbol_table.go:141.4,141.23 1 3
sentinel-hub-api/ast/symbol_table.go:141.23,143.5 1 3
sentinel-hub-api/ast/symbol_table.go:147.2,147.15 1 3
sentinel-hub-api/ast/symbol_table.go:151.69,156.40 4 1
sentinel-hub-api/ast/symbol_table.go:156.40,158.33 1 0
sentinel-hub-api/ast/symbol_table.go:158.33,160.4 1 0
sentinel-hub-api/ast/symbol_table.go:163.2,163.18 1 1
sentinel-hub-api/ast/symbol_table.go:167.108,168.21 1 10
sentinel-hub-api/ast/symbol_table.go:168.21,170.3 1 0
sentinel-hub-api/ast/symbol_table.go:172.2,173.42 2 10
sentinel-hub-api/ast/symbol_table.go:173.42,176.19 2 191
sentinel-hub-api/ast/symbol_table.go:177.13,178.60 1 143
sentinel-hub-api/ast/symbol_table.go:179.35,180.60 1 29
sentinel-hub-api/ast/symbol_table.go:181.17,182.64 1 19
sentinel-hub-api/ast/symbol_table.go:185.3,185.20 1 191
sentinel-hub-api/ast/symbol_table.go:185.20,187.4 1 12
sentinel-hub-api/ast/symbol_table.go:189.3,189.14 1 191
sentinel-hub-api/ast/symbol_table.go:192.2,193.21 2 10
sentinel-hub-api/ast/symbol_table.go:197.86,201.76 2 143
sentinel-hub-api/ast/symbol_table.go:201.76,203.17 2 8
sentinel-hub-api/ast/symbol_table.go:203.17,205.4 1 0
sentinel-hub-api/ast/symbol_table.go:207.3,219.4 3 8
sentinel-hub-api/ast/symbol_table.go:223.2,223.36 1 135
sentinel-hub-api/ast/symbol_table.go:223.36,225.17 2 0
sentinel-hub-api/ast/symbol_table.go:225.17,227.4 1 0
sentinel-hub-api/ast/symbol_table.go:229.3,241.4 3 0
sentinel-hub-api/ast/symbol_table.go:244.2,244.12 1 135
sentinel-hub-api/ast/symbol_table.go:248.86,252.40 2 32
sentinel-hub-api/ast/symbol_table.go:252.40,254.17 2 3
sentinel-hub-api/ast/symbol_table.go:254.17,256.4 1 0
sentinel-hub-api/ast/symbol_table.go:258.3,268.4 2 3
sentinel-hub-api/ast/symbol_table.go:272.2,272.36 1 29
sentinel-hub-api/ast/symbol_table.go:272.36,275.17 2 2
sentinel-hub-api/ast/symbol_table.go:275.17,277.4 1 2
sentinel-hub-api/ast/symbol_table.go:279.3,289.4 2 0
sentinel-hub-api/ast/symbol_table.go:292.2,292.12 1 27
sentinel-hub-api/ast/symbol_table.go:296.90,300.39 2 22
sentinel-hub-api/ast/symbol_table.go:300.39,302.17 2 2
sentinel-hub-api/ast/symbol_table.go:302.17,304.4 1 0
sentinel-hub-api/ast/symbol_table.go:306.3,316.4 2 2
sentinel-hub-api/ast/symbol_table.go:320.2,320.36 1 20
sentinel-hub-api/ast/symbol_table.go:320.36,322.17 2 2
